id,name,pkg,lead_ext,category,state,url,license,tags,version,repo,lang,contrib,lead,has_bin,has_lib,need_ddl,need_load,trusted,relocatable,schemas,pg_ver,requires,require_by,see_also,rpm_ver,rpm_repo,rpm_pkg,rpm_pg,rpm_deps,deb_ver,deb_repo,deb_pkg,deb_deps,deb_pg,source,extra,en_desc,zh_desc,comment,mtime
2959,omni_http,omnigres,omni,FEAT,available,https://docs.omnigres.org/omni_httpc/reference/,Apache-2.0,,0.1.0,PIGSTY,C,f,f,f,f,t,f,f,f,{omni_http},"{17,16,15,14,13}",,"{omni_httpc,omni_httpd}","{omni,omni_httpc,omni_httpd}",0.1.0,PIGSTY,omnigres_$v,"{17,16,15,14,13}",,0.1.0,PIGSTY,postgresql-$v-omnigres,,"{17,16,15,14,13}",omnigres-20250507.tar.gz,{},Basic HTTP types,Omnigres 基本HTTP类型,,2025-02-20
2960,omni_httpc,omnigres,omni,FEAT,available,https://docs.omnigres.org/omni_httpc/reference/,Apache-2.0,,0.1.5,PIGSTY,C,f,f,f,t,t,f,f,f,{omni_httpc},"{17,16,15,14,13}","{omni_http,omni_types}","{omni_aws,omni_containers,omni_kube}","{omni,omni_http,omni_types,omni_aws,omni_containers,omni_kube}",0.1.5,PIGSTY,omnigres_$v,"{17,16,15,14,13}",,0.1.5,PIGSTY,postgresql-$v-omnigres,,"{17,16,15,14,13}",omnigres-20250507.tar.gz,{},HTTP client,Omnigres HTTP客户端,,2025-02-20
2961,omni_httpd,omnigres,omni,FEAT,available,https://docs.omnigres.org/omni_httpd/intro/,Apache-2.0,,0.4.6,PIGSTY,C,f,f,f,t,t,f,f,f,{omni_httpd},"{17,16,15,14,13}","{omni_types,omni_http}","{omni_rest,omni_session}","{omni,omni_http,omni_types,omni_rest,omni_session}",0.4.6,PIGSTY,omnigres_$v,"{17,16,15,14,13}",,0.4.6,PIGSTY,postgresql-$v-omnigres,,"{17,16,15,14,13}",omnigres-20250507.tar.gz,{},HTTP server,Omnigres HTTP服务器,,2025-02-20
2962,omni_id,omnigres,omni,FEAT,available,https://docs.omnigres.org/omni_id/identity_type/,Apache-2.0,,0.4.2,PIGSTY,C,f,f,f,t,t,f,f,t,,"{17,16,15,14,13}",,"{omni_auth,omni_email,omni_ledger,omni_session}","{omni,omni_auth,omni_email,omni_ledger}",0.4.2,PIGSTY,omnigres_$v,"{17,16,15,14,13}",,0.4.2,PIGSTY,postgresql-$v-omnigres,,"{17,16,15,14,13}",omnigres-20250507.tar.gz,{},Identity types,Omnigres ID身份数据类型,,2025-02-20
2963,omni_json,omnigres,omni,FEAT,available,https://docs.omnigres.org/omni_json/table_mapping/,Apache-2.0,,0.1.1,PIGSTY,C,f,f,f,f,t,f,t,f,{omni_json},"{17,16,15,14,13}",,,"{omni,hstore,pg_trgm}",0.1.1,PIGSTY,omnigres_$v,"{17,16,15,14,13}",,0.1.1,PIGSTY,postgresql-$v-omnigres,,"{17,16,15,14,13}",omnigres-20250507.tar.gz,{},JSON toolkit,Omnigres JSON工具箱,,2025-02-20
2964,omni_kube,omnigres,omni,FEAT,available,https://docs.omnigres.org/omni_kube/api/,Apache-2.0,,0.1.1,PIGSTY,C,f,f,f,f,t,f,f,f,{omni_kube},"{17,16,15,14,13}","{omni_httpc,omni_web,omni_var,pgcrypto}",,"{omni,omni_httpc,omni_var,omni_web,pgcrypto}",0.1.1,PIGSTY,omnigres_$v,"{17,16,15,14,13}",,0.1.1,PIGSTY,postgresql-$v-omnigres,,"{17,16,15,14,13}",omnigres-20250507.tar.gz,{},Kubernetes (k8s) integration,Omnigres Kubernetes集成模块,,2025-02-20
2965,omni_ledger,omnigres,omni,FEAT,available,https://docs.omnigres.org/omni_ledger/basics/,Apache-2.0,,0.1.2,PIGSTY,C,f,f,f,t,t,f,f,f,{omni_ledger},"{17,16,15,14,13}","{omni_id,omni_polyfill}",,"{omni,omni_id,omni_polyfill}",0.1.2,PIGSTY,omnigres_$v,"{17,16,15,14,13}",,0.1.2,PIGSTY,postgresql-$v-omnigres,,"{17,16,15,14,13}",omnigres-20250507.tar.gz,{},Financial ledger,Omnigres 金融账本模块,,2025-02-20
2966,omni_manifest,omnigres,omni,FEAT,available,https://docs.omnigres.org/omni_manifest/usage/,Apache-2.0,,0.1.2,PIGSTY,C,f,f,f,f,t,f,f,f,{omni_manifest},"{17,16,15,14,13}",,,"{omni,hstore,pg_trgm}",0.1.2,PIGSTY,omnigres_$v,"{17,16,15,14,13}",,0.1.2,PIGSTY,postgresql-$v-omnigres,,"{17,16,15,14,13}",omnigres-20250507.tar.gz,{},Package installation manifests,Omnigres 包管理清单模块,,2025-02-20
2967,omni_mimetypes,omnigres,omni,FEAT,available,https://docs.omnigres.org/omni_mimetypes/reference/,Apache-2.0,,0.1.0,PIGSTY,C,f,f,f,f,t,f,f,f,{omni_mimetypes},"{17,16,15,14,13}",,,"{omni,hstore,pg_trgm}",0.1.0,PIGSTY,omnigres_$v,"{17,16,15,14,13}",,0.1.0,PIGSTY,postgresql-$v-omnigres,,"{17,16,15,14,13}",omnigres-20250507.tar.gz,{},MIME types,Omnigres MIME数据类型,,2025-02-20
2968,omni_os,omnigres,omni,FEAT,available,https://docs.omnigres.org/omni_os/intro/,Apache-2.0,,0.1.1,PIGSTY,C,f,f,f,t,t,f,f,f,{omni_os},"{17,16,15,14,13}",,{omni_credentials},"{omni,omni_credentials,hstore}",0.1.1,PIGSTY,omnigres_$v,"{17,16,15,14,13}",,0.1.1,PIGSTY,postgresql-$v-omnigres,,"{17,16,15,14,13}",omnigres-20250507.tar.gz,{},Operating system integration,Omnigres 操作系统集成模块,,2025-02-20
2969,omni_polyfill,omnigres,omni,FEAT,available,https://docs.omnigres.org/omni_polyfill/polyfills/,Apache-2.0,,0.2.2,PIGSTY,C,f,f,f,t,t,f,f,f,{omni_polyfill},"{17,16,15,14,13}",,"{omni_auth,omni_email,omni_ledger,omni_session}","{omni,omni_auth,omni_email,omni_ledger}",0.2.2,PIGSTY,omnigres_$v,"{17,16,15,14,13}",,0.2.2,PIGSTY,postgresql-$v-omnigres,,"{17,16,15,14,13}",omnigres-20250507.tar.gz,{},Postgres API polyfills,Omnigres Postgres多态API,,2025-02-20
2970,omni_python,omnigres,omni,FEAT,available,https://docs.omnigres.org/omni_python/intro/,Apache-2.0,,0.1.1,PIGSTY,C,f,f,f,t,t,f,f,f,{omni_python},"{17,16,15,14,13}",{plpython3u},,"{omni,plpython3u,hstore}",0.1.1,PIGSTY,omnigres_$v,"{17,16,15,14,13}",,0.1.1,PIGSTY,postgresql-$v-omnigres,,"{17,16,15,14,13}",omnigres-20250507.tar.gz,{},First-class Python support,Omnigres 第一类Python支持模块,,2025-02-20
2971,omni_regex,omnigres,omni,FEAT,available,https://docs.omnigres.org/omni_regex/regex/,Apache-2.0,,0.1.0,PIGSTY,C,f,f,f,t,t,f,f,t,,"{17,16,15,14,13}",,,"{omni,hstore,pg_trgm}",0.1.0,PIGSTY,omnigres_$v,"{17,16,15,14,13}",,0.1.0,PIGSTY,postgresql-$v-omnigres,,"{17,16,15,14,13}",omnigres-20250507.tar.gz,{},PCRE-compatible regular expressions,Omnigres PCRE兼容正则表达式模块,,2025-02-20
2972,omni_rest,omnigres,omni,FEAT,available,https://docs.omnigres.org/omni_rest/protocols/,Apache-2.0,,0.1.1,PIGSTY,C,f,f,f,f,t,f,f,f,{omni_rest},"{17,16,15,14,13}","{omni_httpd,omni_sql,omni_web,omni_var,pgcrypto}",,"{omni,omni_httpd,omni_sql,omni_var,omni_web,pgcrypto}",0.1.1,PIGSTY,omnigres_$v,"{17,16,15,14,13}",,0.1.1,PIGSTY,postgresql-$v-omnigres,,"{17,16,15,14,13}",omnigres-20250507.tar.gz,{},REST API toolkit (with PostgREST support),Omnigres REST API 工具包,,2025-02-20
2973,omni_schema,omnigres,omni,FEAT,available,https://docs.omnigres.org/omni_schema/reference/,Apache-2.0,,0.3.0,PIGSTY,C,f,f,f,f,t,f,f,f,{omni_schema},"{17,16,15,14,13}","{omni_sql,omni_vfs,dblink}",,"{omni,dblink,omni_sql,omni_vfs}",0.3.0,PIGSTY,omnigres_$v,"{17,16,15,14,13}",,0.3.0,PIGSTY,postgresql-$v-omnigres,,"{17,16,15,14,13}",omnigres-20250507.tar.gz,{},Advanced schema management tooling,Omnigres 高级模式管理组件,,2025-02-20
2974,omni_seq,omnigres,omni,FEAT,available,https://docs.omnigres.org/omni_seq/id/,Apache-2.0,,0.1.1,PIGSTY,C,f,f,f,t,t,f,f,f,{omni_seq},"{17,16,15,14,13}",,,"{omni,hstore,pg_trgm}",0.1.1,PIGSTY,omnigres_$v,"{17,16,15,14,13}",,0.1.1,PIGSTY,postgresql-$v-omnigres,,"{17,16,15,14,13}",omnigres-20250507.tar.gz,{},Distributed integer sequences,Omnigres 分布式整型序列号,,2025-02-20
2975,omni_service,omnigres,omni,FEAT,available,https://docs.omnigres.org/omni_service/management/,Apache-2.0,,0.1.0,PIGSTY,C,f,f,f,f,t,f,f,f,{omni_service},"{17,16,15,14,13}",,,"{omni,hstore,pg_trgm}",0.1.0,PIGSTY,omnigres_$v,"{17,16,15,14,13}",,0.1.0,PIGSTY,postgresql-$v-omnigres,,"{17,16,15,14,13}",omnigres-20250507.tar.gz,{},Service management,Omnigres 服务管理器,,2025-02-20
2976,omni_session,omnigres,omni,FEAT,available,https://docs.omnigres.org/omni_session/session_management/,Apache-2.0,,0.2.0,PIGSTY,C,f,f,f,f,t,f,f,f,{omni_session},"{17,16,15,14,13}","{omni_var,omni_id,omni_web,omni_httpd,omni_polyfill}",,"{omni,omni_httpd,omni_id,omni_polyfill,omni_var,omni_web}",0.2.0,PIGSTY,omnigres_$v,"{17,16,15,14,13}",,0.2.0,PIGSTY,postgresql-$v-omnigres,,"{17,16,15,14,13}",omnigres-20250507.tar.gz,{},Session management,Omnigres 会话管理器,,2025-02-20
2977,omni_sql,omnigres,omni,FEAT,available,https://github.com/omnigres/omnigres,Apache-2.0,,0.5.1,PIGSTY,C,f,f,f,t,t,f,f,f,{omni_sql},"{17,16,15,14,13}",,"{omni_rest,omni_schema}","{omni,omni_rest,omni_schema}",0.5.1,PIGSTY,omnigres_$v,"{17,16,15,14,13}",,0.5.1,PIGSTY,postgresql-$v-omnigres,,"{17,16,15,14,13}",omnigres-20250507.tar.gz,{},Programmatic SQL manipulation,Omnigres SQL编程组件,,2025-02-20
2979,omni_sqlite,omnigres,omni,FEAT,available,https://docs.omnigres.org/omni_sqlite/sqlite/,Apache-2.0,,0.1.2,PIGSTY,C,f,f,f,t,t,f,f,f,{omni_sqlite},"{17,16,15,14,13}",,,"{omni,hstore,pg_trgm}",0.1.2,PIGSTY,omnigres_$v,"{17,16,15,14,13}",,0.1.2,PIGSTY,postgresql-$v-omnigres,,"{17,16,15,14,13}",omnigres-20250507.tar.gz,{},Embedded SQLite,Omnigres 嵌入的SQLite支持,,2025-02-20
2980,omni_test,omnigres,omni,FEAT,available,https://docs.omnigres.org/omni_test/guide/,Apache-2.0,,0.4.0,PIGSTY,C,f,f,f,f,t,f,f,f,{omni_test},"{17,16,15,14,13}",{dblink},,"{omni,dblink,hstore}",0.4.0,PIGSTY,omnigres_$v,"{17,16,15,14,13}",,0.4.0,PIGSTY,postgresql-$v-omnigres,,"{17,16,15,14,13}",omnigres-20250507.tar.gz,{},Testing framework,Omnigres 测试框架,,2025-02-20
2981,omni_txn,omnigres,omni,FEAT,available,https://docs.omnigres.org/omni_txn/linearize/,Apache-2.0,,0.5.0,PIGSTY,C,f,f,f,t,t,f,f,f,{omni_txn},"{17,16,15,14,13}",,,"{omni,hstore,pg_trgm}",0.5.0,PIGSTY,omnigres_$v,"{17,16,15,14,13}",,0.5.0,PIGSTY,postgresql-$v-omnigres,,"{17,16,15,14,13}",omnigres-20250507.tar.gz,{},Transaction management,Omnigres 事务管理器模块,,2025-02-20
2982,omni_types,omnigres,omni,FEAT,available,https://docs.omnigres.org/omni_types/function_signature_types/,Apache-2.0,,0.3.4,PIGSTY,C,f,f,f,t,t,f,f,f,{omni_types},"{17,16,15,14,13}",,"{omni_auth,omni_httpc,omni_httpd}","{omni,omni_auth,omni_httpc,omni_httpd}",0.3.4,PIGSTY,omnigres_$v,"{17,16,15,14,13}",,0.3.4,PIGSTY,postgresql-$v-omnigres,,"{17,16,15,14,13}",omnigres-20250507.tar.gz,{},Advanced types,Omnigres 高级数据类型模块,,2025-02-20
2983,omni_var,omnigres,omni,FEAT,available,https://docs.omnigres.org/omni_var/variables/,Apache-2.0,,0.3.0,PIGSTY,C,f,f,f,t,t,f,f,f,{omni_var},"{17,16,15,14,13}",,"{omni_kube,omni_rest,omni_session}","{omni,omni_kube,omni_rest,omni_session}",0.3.0,PIGSTY,omnigres_$v,"{17,16,15,14,13}",,0.3.0,PIGSTY,postgresql-$v-omnigres,,"{17,16,15,14,13}",omnigres-20250507.tar.gz,{},Scoped variables,Omnigres 局部变量模块,,2025-02-20
2984,omni_vfs,omnigres,omni,FEAT,available,https://docs.omnigres.org/omni_vfs/reference/,Apache-2.0,,0.2.1,PIGSTY,C,f,f,f,t,t,f,f,f,{omni_vfs},"{17,16,15,14,13}",,{omni_schema},"{omni,omni_schema,hstore}",0.2.1,PIGSTY,omnigres_$v,"{17,16,15,14,13}",,0.2.1,PIGSTY,postgresql-$v-omnigres,,"{17,16,15,14,13}",omnigres-20250507.tar.gz,{},Virtual File System,Omnigres 虚拟文件系统,,2025-02-20
2985,omni_vfs_types_v1,omnigres,omni,FEAT,available,https://github.com/omnigres/omnigres,Apache-2.0,,0.1.0,PIGSTY,C,f,f,f,f,t,f,f,f,{omni_vfs_types_v1},"{17,16,15,14,13}","{omni_vfs_types_v1,dblink}",{omni_vfs_types_v1},"{omni,dblink,omni_vfs_types_v1}",0.1.0,PIGSTY,omnigres_$v,"{17,16,15,14,13}",,0.1.0,PIGSTY,postgresql-$v-omnigres,,"{17,16,15,14,13}",omnigres-20250507.tar.gz,{},Virtual File System types (v1),Omnigres 虚拟文件系统（v1）,,2025-02-20
2986,omni_web,omnigres,omni,FEAT,available,https://docs.omnigres.org/omni_web/intro/,Apache-2.0,,0.3.0,PIGSTY,C,f,f,f,t,t,f,f,f,{omni_web},"{17,16,15,14,13}",,"{omni_aws,omni_cloudevents,omni_containers,omni_kube,omni_rest,omni_session}","{omni,omni_aws,omni_cloudevents,omni_containers}",0.3.0,PIGSTY,omnigres_$v,"{17,16,15,14,13}",,0.3.0,PIGSTY,postgresql-$v-omnigres,,"{17,16,15,14,13}",omnigres-20250507.tar.gz,{},Common web stack primitives,Omnigres Web工具箱,,2025-02-20
2987,omni_worker,omnigres,omni,FEAT,available,https://docs.omnigres.org/omni_worker/intro/,Apache-2.0,,0.1.0,PIGSTY,C,f,f,f,t,t,f,f,f,{omni_worker},"{17,16,15,14,13}",,,"{omni,hstore,pg_trgm}",0.1.0,PIGSTY,omnigres_$v,"{17,16,15,14,13}",,0.1.0,PIGSTY,postgresql-$v-omnigres,,"{17,16,15,14,13}",omnigres-20250507.tar.gz,{},Generalized worker pool,Omnigres 通用Worker池,,2025-05-07
2988,omni_xml,omnigres,omni,FEAT,available,https://docs.omnigres.org/omni_xml/overview/,Apache-2.0,,0.1.2,PIGSTY,C,f,f,f,t,t,f,f,f,{omni_xml},"{17,16,15,14,13}",,{omni_aws},"{omni,omni_aws,hstore}",0.1.2,PIGSTY,omnigres_$v,"{17,16,15,14,13}",,0.1.2,PIGSTY,postgresql-$v-omnigres,,"{17,16,15,14,13}",omnigres-20250507.tar.gz,{},XML toolkit,Omnigres XML工具包,,2025-02-20
2989,omni_yaml,omnigres,omni,FEAT,available,https://docs.omnigres.org/omni_yaml/yaml/,Apache-2.0,,0.1.0,PIGSTY,C,f,f,f,t,t,f,f,f,{omni_yaml},"{17,16,15,14,13}",,,"{omni,hstore,pg_trgm}",0.1.0,PIGSTY,omnigres_$v,"{17,16,15,14,13}",,0.1.0,PIGSTY,postgresql-$v-omnigres,,"{17,16,15,14,13}",omnigres-20250507.tar.gz,{},YAML toolkit,Omnigres YAML工具包,,2025-02-20
2990,bloom,bloom,bloom,FEAT,available,https://www.postgresql.org/docs/current/bloom.html,PostgreSQL,,1.0,CONTRIB,C,t,t,f,t,t,f,f,,,"{18,17,16,15,14,13}",,,"{hstore,pg_trgm,uuid-ossp}",1.0,CONTRIB,postgresql$v-contrib,"{18,17,16,15,14,13}",,1.0,CONTRIB,postgresql-$v,,"{18,17,16,15,14,13}",,{},bloom access method - signature file based index,bloom 索引-基于指纹的索引,,2025-09-06
3000,pg_tle,pg_tle,pg_tle,LANG,available,https://github.com/aws/pg_tle,Apache-2.0,{both},1.5.1,PIGSTY,C,f,t,f,t,t,t,f,f,{pgtle},"{18,17,16,15,14,13}",,,"{plpython3u,plv8,plperl}",1.5.1,PGDG,pg_tle_$v*,"{17,16,15,14,13}",,1.5.1,PIGSTY,postgresql-$v-pg-tle,,"{17,16,15,14,13}",pg_tle-1.5.1.tar.gz,{},Trusted Language Extensions for PostgreSQL,AWS 可信语言扩展,pg18rc1 support with 3c99c51086ae2d1ec7aeb0ecf186a1a29f465d2c,2025-09-06
3010,plv8,plv8,plv8,LANG,available,https://github.com/plv8/plv8,PostgreSQL,,3.2.4,PIGSTY,C++,f,t,f,t,t,f,f,f,{pg_catalog},"{18,17,16,15,14,13}",,,"{plpython3u,plperl,pg_stat_statements}",3.2.4,PIGSTY,plv8_$v*,"{17,16,15,14,13}",,3.2.4,PIGSTY,postgresql-$v-plv8,,"{17,16,15,14,13}",plv8-3.2.4.tar.gz,{},PL/JavaScript (v8) trusted procedural language,PL/JavaScript (v8) 可信过程程序语言,,2025-09-06
3020,pllua,pllua,pllua,LANG,available,https://github.com/pllua/pllua,MIT,,2.0.12,PGDG,C,f,t,f,t,t,f,f,f,{pg_catalog},"{18,17,16,15,14,13}",,{hstore_pllua},"{hstore_pllua,hstore_plluau,plluau}",2.0.12,PGDG,pllua_$v*,"{17,16,15,14,13}",,2.0.12,PGDG,postgresql-$v-pllua,,"{18,17,16,15,14,13}",,{},Lua as a procedural language,Lua 程序语言,missing pg12-15 on el.aarch64,2025-09-06
3021,hstore_pllua,pllua,pllua,LANG,available,https://github.com/pllua/pllua,MIT,,2.0.12,PGDG,C,f,f,f,t,t,f,f,t,,"{18,17,16,15,14,13}","{hstore,pllua}",,"{hstore_plluau,plluau,hstore,pllua}",,,,,,2.0.12,PGDG,postgresql-$v-pllua,,"{18,17,16,15,14,13}",,{},Hstore transform for Lua,Lua 程序语言的Hstore适配扩展,missing pg12-15 on el.aarch64,2025-09-06
3030,plluau,pllua,pllua,LANG,available,https://github.com/pllua/pllua,MIT,,2.0.12,PGDG,C,f,f,f,t,t,f,f,f,{pg_catalog},"{18,17,16,15,14,13}",,{hstore_plluau},"{hstore_pllua,hstore_plluau,pllua}",2.0.12,PGDG,pllua_$v*,"{17,16,15,14,13}",,2.0.12,PGDG,postgresql-$v-pllua,,"{18,17,16,15,14,13}",,{},Lua as an untrusted procedural language,Lua 程序语言（不受信任的）,missing pg12-15 on el.aarch64,2025-09-06
3031,hstore_plluau,pllua,pllua,LANG,available,https://github.com/pllua/pllua,MIT,,2.0.12,PGDG,C,f,f,f,t,t,f,f,t,{pg_catalog},"{18,17,16,15,14,13}","{hstore,plluau}",,"{hstore_pllua,pllua,hstore,plluau}",,,,,,2.0.12,PGDG,postgresql-$v-pllua,,"{18,17,16,15,14,13}",,{},Hstore transform for untrusted Lua,Lua 程序语言的Hstore适配扩展（不受信任的）,missing pg12-15 on el.aarch64,2025-09-06
3040,plprql,plprql,plprql,LANG,available,https://github.com/kaspermarstal/plprql,Apache-2.0,{pgrx},1.0.0,PIGSTY,Rust,f,t,f,t,t,f,f,f,,"{16,15,14,13}",,,"{plpython3u,plv8,plperl}",1.0.0,PIGSTY,plprql_$v,"{16,15,14,13}",,1.0.0,PIGSTY,postgresql-$v-plprql,,"{16,15,14,13}",plprql-1.0.0.tar.gz,"{""pgrx"": ""0.11.4""}",Use PRQL in PostgreSQL - Pipelined Relational Query Language,在PostgreSQL使用PRQL——管线式关系查询语言,pgrx=0.11.4,2025-02-20
3050,pldbgapi,pldebugger,pldbgapi,LANG,available,https://github.com/EnterpriseDB/pldebugger,Artistic,,1.8,PGDG,C,f,t,f,t,t,f,f,t,,"{17,16,15,14,13}",,,"{plpython3u,plv8,plperl}",1.8,PGDG,pldebugger_$v*,"{17,16,15,14,13}",,1.8,PGDG,postgresql-$v-pldebugger,,"{17,16,15,14,13}",,{},server-side support for debugging PL/pgSQL functions,用于调试 PL/pgSQL 函数的服务器端支持,,2025-02-20
3060,plpgsql_check,plpgsql_check,plpgsql_check,LANG,available,https://github.com/okbob/plpgsql_check,MIT,,2.8.2,PGDG,C,f,t,f,t,t,t,f,f,,"{18,17,16,15,14,13}",{plpgsql},,"{plpgsql,plpython3u,plv8}",2.8.2,PGDG,plpgsql_check_$v*,"{18,17,16,15,14,13}",,2.8.2,PGDG,postgresql-$v-plpgsql-check,,"{18,17,16,15,14,13}",plpgsql_check-2.8.1.tar.gz,{},extended check for plpgsql functions,对 plpgsql 函数进行扩展检查,,2025-09-06
3070,plprofiler,plprofiler,plprofiler,LANG,available,https://github.com/bigsql/plprofiler,Artistic,,4.2.5,PGDG,C,f,t,f,t,t,f,f,t,,"{17,16,15,14,13}",,,"{pg_hint_plan,pg_qualstats,auto_explain,pg_show_plans,pg_stat_kcache,pg_stat_monitor,pg_stat_statements,pg_store_plans}",4.2.5,PGDG,plprofiler_$v*,"{17,16,15,14,13}",,4.2.5,PGDG,postgresql-$v-plprofiler,,"{17,16,15,14,13}",,{},server-side support for profiling PL/pgSQL functions,剖析 PL/pgSQL 函数,,2025-02-20
3080,plsh,plsh,plsh,LANG,available,https://github.com/petere/plsh,MIT,,1.20220917,PGDG,C,f,t,f,t,t,f,f,t,,"{18,17,16,15,14,13}",,,"{plpython3u,plv8,plperl}",1.20220917,PGDG,plsh_$v*,"{17,16,15,14,13}",,1.20220917,PGDG,postgresql-$v-plsh,,"{18,17,16,15,14,13}",,{},PL/sh procedural language,PL/sh 程序语言,,2025-09-06
3090,pljava,pljava,pljava,LANG,available,https://github.com/tada/pljava,BSD 3-Clause,{big-deps},1.6.9,PGDG,Java,f,t,f,t,t,f,f,f,{sqlj},"{17,16,15,14,13}",,,"{plpython3u,plv8,plperl}",1.6.8,PGDG,pljava_$v*,"{17,16,15,14,13}",,1.6.9,PGDG,postgresql-$v-pljava,,"{17,16,15,14,13}",,{},PL/Java procedural language,Java 程序语言,,2025-02-20
3100,plr,plr,plr,LANG,available,https://github.com/postgres-plr/plr,GPL-2.0,{big-deps},8.4.8,PGDG,C,f,t,f,t,t,f,f,,,"{18,17,16,15,14,13}",,,"{plpython3u,plv8,plperl}",8.4.8,PGDG,plr_$v*,"{17,16,15,14,13}",,8.4.8,PGDG,postgresql-$v-plr,,"{18,17,16,15,14,13}",,{},load R interpreter and execute R script from within a database,从数据库中加载R语言解释器并执行R脚本,,2025-09-06
3200,pgtap,pgtap,pgtap,LANG,available,https://github.com/theory/pgtap,PostgreSQL,{test},1.3.3,PGDG,C,f,t,f,t,t,f,f,,,"{18,17,16,15,14,13}",,,"{plpython3u,plv8,plperl}",1.3.3,PGDG,pgtap_$v*,"{17,16,15,14,13}",,1.3.3,PGDG,postgresql-$v-pgtap,,"{18,17,16,15,14,13}",,{},Unit testing for PostgreSQL,PostgreSQL单元测试框架,"missing pg17 el9, breaking perl deps",2025-09-06
3210,faker,faker,faker,LANG,available,https://github.com/anpandu/postgresql_faker,PostgreSQL,{test},0.5.3,PGDG,Python,f,t,f,t,t,f,f,,,"{17,16,15,14,13}",,,"{plpython3u,plv8,plperl}",0.5.3,PGDG,postgresql_faker_$v*,"{17,16,15,14,13}",,,,,,,,{},Wrapper for the Faker Python library,插入生成的测试伪造数据，Python库的包装,,2025-02-20
3220,dbt2,dbt2,dbt2,LANG,available,https://github.com/osdldbt/dbt2,Artistic,{test},0.45.0,PGDG,C,f,t,f,t,t,f,f,,,"{17,16,15,14,13}",,,"{plpython3u,plv8,plperl}",0.61.7,PGDG,dbt2-pg$v-extensions*,"{17,16,15,14,13}",,,,,,,,{},OSDL-DBT-2 test kit,OSDL-DBT-2 测试组件,,2025-02-20
3240,pltcl,pltcl,pltcl,LANG,available,https://www.postgresql.org/docs/current/pltcl.html,PostgreSQL,,1.0,CONTRIB,C,t,t,f,t,t,f,f,,,"{18,17,16,15,14,13}",,,"{pltclu,plpython3u,plv8}",1.0,CONTRIB,postgresql$v-contrib,"{18,17,16,15,14,13}",,1.0,CONTRIB,postgresql-$v,,"{18,17,16,15,14,13}",,{},PL/Tcl procedural language,PL/TCL 存储过程语言,,2025-09-06
3250,pltclu,pltcl,pltcl,LANG,available,https://www.postgresql.org/docs/current/pltcl.html,PostgreSQL,,1.0,CONTRIB,C,t,f,f,f,t,f,f,,,"{18,17,16,15,14,13}",,,"{pltcl,plpython3u,plv8}",1.0,CONTRIB,postgresql$v-contrib,"{18,17,16,15,14,13}",,1.0,CONTRIB,postgresql-$v,,"{18,17,16,15,14,13}",,{},PL/TclU untrusted procedural language,PL/TCL 存储过程语言（未受信/高权限）,,2025-09-06
3260,plperl,plperl,plperl,LANG,available,https://www.postgresql.org/docs/current/plperl.html,PostgreSQL,,1.0,CONTRIB,C,t,t,f,t,t,f,f,,,"{18,17,16,15,14,13}",{plperl},"{bool_plperl,hstore_plperl,jsonb_plperl,plperl,sparql}","{bool_plperl,hstore_plperl,jsonb_plperl,plperl}",1.0,CONTRIB,postgresql$v-contrib,"{18,17,16,15,14,13}",,1.0,CONTRIB,postgresql-$v,,"{18,17,16,15,14,13}",,{},PL/Perl procedural language,PL/Perl 存储过程语言,,2025-09-06
3261,bool_plperl,plperl,plperl,LANG,available,https://www.postgresql.org/docs/current/plperl.html,PostgreSQL,,1.0,CONTRIB,C,t,f,f,t,t,f,f,,,"{18,17,16,15,14,13}",{plperl},,"{hstore_plperl,jsonb_plperl,plperl}",1.0,CONTRIB,postgresql$v-contrib,"{18,17,16,15,14,13}",,1.0,CONTRIB,postgresql-$v,,"{18,17,16,15,14,13}",,{},transform between bool and plperl,在 bool 和 plperl 之间转换,,2025-09-06
3262,hstore_plperl,plperl,plperl,LANG,available,https://www.postgresql.org/docs/current/plperl.html,PostgreSQL,,1.0,CONTRIB,C,t,f,f,t,t,f,f,,,"{18,17,16,15,14,13}",{plperl},,"{bool_plperl,jsonb_plperl,plperl}",1.0,CONTRIB,postgresql$v-contrib,"{18,17,16,15,14,13}",,1.0,CONTRIB,postgresql-$v,,"{18,17,16,15,14,13}",,{},transform between hstore and plperl,在 hstore 和 plperl 之间转换适配类型,,2025-09-06
3263,jsonb_plperl,plperl,plperl,LANG,available,https://www.postgresql.org/docs/current/plperl.html,PostgreSQL,,1.0,CONTRIB,C,t,f,f,f,t,f,f,,,"{18,17,16,15,14,13}",{plperl},,"{bool_plperl,hstore_plperl,plperl}",1.0,CONTRIB,postgresql$v-contrib,"{18,17,16,15,14,13}",,1.0,CONTRIB,postgresql-$v,,"{18,17,16,15,14,13}",,{},transform between jsonb and plperl,在 jsonb 和 plperl 之间转换,,2025-09-06
